event_id,timestamp,source_ip,destination_ip,username,event_type,protocol,source_country,destination_country,device_name,os,event_status,severity,failed_login_attempts,malware_detected,vulnerability_id,cvss_score,asset_name,department
EVT01476,2025-08-06 02:55:00,156.162.127.17,10.0.1.75,alice,Phishing Email,HTTP,India,India,Device-142,Windows 10,Blocked,Low,0,No,CVE-2024-1045,7.9,Database-01,HR
EVT01477,2025-08-06 03:00:00,28.252.92.50,10.0.2.109,alex,Malware Detection,SMB,India,India,Device-57,Windows 11,Failed,High,0,Yes,CVE-2024-1045,2.1,HR-PC-01,HR
EVT01478,2025-08-06 03:05:00,80.115.66.61,10.0.3.213,alice,Failed Login,TCP,India,India,Device-68,Windows 11,Blocked,High,1,No,CVE-2024-1045,2.3,Firewall,IT
EVT01479,2025-08-06 03:10:00,39.199.81.21,10.0.7.72,john,Privilege Escalation,TCP,India,India,Device-191,Windows 11,Failed,High,0,No,CVE-2024-2201,1.4,Database-01,Finance
EVT01480,2025-08-06 03:15:00,112.243.152.109,10.0.4.106,alex,Port Scan,SSH,India,India,Device-184,Windows 10,Blocked,Low,0,No,CVE-2024-1045,1.9,HR-PC-01,Sales
EVT01481,2025-08-06 03:20:00,201.5.196.244,10.0.8.248,root,File Access,SMB,India,India,Device-128,Windows 11,Detected,Medium,0,No,CVE-2024-2201,0.2,WebServer,Sales
EVT01482,2025-08-06 03:25:00,182.214.158.88,10.0.6.240,alex,Login Success,SSH,India,India,Device-122,Windows 11,Failed,Medium,9,No,CVE-2023-1234,5.6,WebServer,HR
EVT01483,2025-08-06 03:30:00,180.6.60.252,10.0.9.62,alex,Port Scan,SSH,India,India,Device-97,Windows 10,Blocked,Low,0,No,CVE-2024-1045,5.6,HR-PC-01,Sales
EVT01484,2025-08-06 03:35:00,79.166.146.179,10.0.3.19,admin,SQL Injection Attempt,HTTPS,India,India,Device-112,Windows 10,Success,Critical,0,No,CVE-2024-2201,8.4,HR-PC-01,IT
EVT01485,2025-08-06 03:40:00,213.188.73.196,10.0.6.209,admin,Privilege Escalation,SMB,India,India,Device-102,Windows 11,Detected,Critical,0,No,CVE-2024-1045,8.2,Finance-PC-02,HR
EVT01486,2025-08-06 03:45:00,17.85.253.50,10.0.0.146,david,File Access,HTTP,India,India,Device-108,Windows 11,Detected,Low,0,No,CVE-2024-2201,1.1,WebServer,Sales
EVT01487,2025-08-06 03:50:00,148.81.46.126,10.0.10.158,john,SQL Injection Attempt,SMB,India,India,Device-33,Windows 10,Success,High,0,No,CVE-2023-1234,5.6,WebServer,IT
EVT01488,2025-08-06 03:55:00,142.228.161.40,10.0.4.159,root,SQL Injection Attempt,TCP,India,India,Device-142,Windows 11,Blocked,Critical,0,No,CVE-2024-1045,1.8,WebServer,Sales
EVT01489,2025-08-06 04:00:00,178.168.219.14,10.0.8.166,alex,Malware Detection,HTTPS,India,India,Device-42,Windows 11,Success,High,0,Yes,CVE-2024-2201,1.8,WebServer,HR
EVT01490,2025-08-06 04:05:00,37.239.162.190,10.0.1.57,root,Failed Login,SSH,India,India,Device-122,Windows 10,Success,High,0,No,CVE-2024-2201,7.3,Database-01,HR
EVT01491,2025-08-06 04:10:00,47.62.134.84,10.0.3.9,david,File Access,HTTPS,India,India,Device-173,Windows 11,Success,Low,0,No,None,6.9,Firewall,HR
EVT01492,2025-08-06 04:15:00,19.39.130.138,10.0.0.209,david,SQL Injection Attempt,HTTP,India,India,Device-18,Windows 10,Blocked,High,0,No,None,7.0,HR-PC-01,HR
EVT01493,2025-08-06 04:20:00,213.27.69.50,10.0.5.69,admin,Login Success,TCP,India,India,Device-112,Linux,Blocked,Low,4,No,None,3.2,Firewall,IT
EVT01494,2025-08-06 04:25:00,74.253.115.112,10.0.2.190,alex,Phishing Email,SSH,India,India,Device-86,Windows 10,Detected,Low,0,No,None,2.2,Firewall,IT
EVT01495,2025-08-06 04:30:00,134.188.137.57,10.0.3.173,admin,Malware Detection,SSH,India,India,Device-50,Windows 10,Failed,Critical,0,Yes,CVE-2024-2201,3.0,Database-01,Sales
EVT01496,2025-08-06 04:35:00,145.97.91.2,10.0.4.144,root,File Access,HTTP,India,India,Device-47,Windows 10,Detected,Low,0,No,None,8.2,HR-PC-01,HR
EVT01497,2025-08-06 04:40:00,84.59.25.178,10.0.5.205,john,Malware Detection,SSH,India,India,Device-5,Linux,Failed,High,0,Yes,CVE-2023-1234,1.3,Database-01,Sales
EVT01498,2025-08-06 04:45:00,111.199.178.230,10.0.6.45,david,SQL Injection Attempt,HTTP,India,India,Device-177,Windows 11,Failed,High,0,No,CVE-2024-1045,8.0,Firewall,HR
EVT01499,2025-08-06 04:50:00,104.174.176.7,10.0.1.16,john,Login Success,HTTP,India,India,Device-162,Windows 10,Failed,Medium,1,No,CVE-2024-2201,9.7,HR-PC-01,IT
EVT01500,2025-08-06 04:55:00,99.186.29.53,10.0.3.205,root,SQL Injection Attempt,HTTPS,India,India,Device-75,Windows 10,Failed,High,0,No,CVE-2024-1045,2.6,Firewall,IT
EVT01501,2025-08-06 05:00:00,127.121.92.250,10.0.5.96,root,Login Success,HTTPS,India,India,Device-156,Windows 11,Detected,Medium,9,No,CVE-2023-1234,2.8,Finance-PC-02,Finance
EVT01502,2025-08-06 05:05:00,176.237.188.232,10.0.7.205,alex,Brute Force,TCP,India,India,Device-163,Windows 10,Detected,High,9,No,None,6.8,HR-PC-01,Sales
EVT01503,2025-08-06 05:10:00,79.175.202.38,10.0.6.5,david,Malware Detection,SMB,India,India,Device-37,Windows 11,Blocked,High,0,Yes,CVE-2024-2201,8.6,HR-PC-01,Finance
EVT01504,2025-08-06 05:15:00,209.139.245.173,10.0.10.205,david,Privilege Escalation,SSH,India,India,Device-91,Windows 11,Success,Critical,0,No,CVE-2024-1045,1.3,Firewall,IT
EVT01505,2025-08-06 05:20:00,69.134.69.33,10.0.8.93,john,Login Success,TCP,India,India,Device-123,Linux,Success,Medium,19,No,CVE-2024-1045,8.8,HR-PC-01,Finance
EVT01506,2025-08-06 05:25:00,105.183.5.84,10.0.8.178,john,Privilege Escalation,HTTP,India,India,Device-46,Windows 10,Success,Critical,0,No,None,3.4,WebServer,Sales
EVT01507,2025-08-06 05:30:00,118.146.186.126,10.0.6.145,alice,Privilege Escalation,HTTPS,India,India,Device-44,Windows 10,Detected,High,0,No,CVE-2024-2201,6.3,HR-PC-01,IT
EVT01508,2025-08-06 05:35:00,64.96.175.121,10.0.5.240,john,SQL Injection Attempt,HTTP,India,India,Device-47,Linux,Blocked,Critical,0,No,CVE-2024-2201,0.4,HR-PC-01,Sales
EVT01509,2025-08-06 05:40:00,217.242.92.179,10.0.6.34,david,Malware Detection,HTTPS,India,India,Device-32,Windows 11,Failed,Critical,0,Yes,None,7.9,Finance-PC-02,HR
EVT01510,2025-08-06 05:45:00,191.144.205.252,10.0.4.190,root,SQL Injection Attempt,HTTP,India,India,Device-98,Linux,Failed,High,0,No,None,9.0,Firewall,Finance
EVT01511,2025-08-06 05:50:00,175.221.75.1,10.0.3.227,alice,Privilege Escalation,HTTP,India,India,Device-152,Linux,Success,High,0,No,CVE-2024-1045,0.6,WebServer,Finance
EVT01512,2025-08-06 05:55:00,54.86.32.76,10.0.2.48,alice,USB Device Connected,HTTPS,India,India,Device-108,Windows 10,Blocked,Low,0,No,CVE-2024-1045,7.5,HR-PC-01,Sales
EVT01513,2025-08-06 06:00:00,33.224.199.210,10.0.2.4,john,Phishing Email,SMB,India,India,Device-149,Windows 11,Failed,Low,0,No,CVE-2023-1234,0.3,Finance-PC-02,Finance
EVT01514,2025-08-06 06:05:00,177.219.25.212,10.0.4.146,admin,File Access,SSH,India,India,Device-86,Windows 11,Success,Medium,0,No,None,8.5,Database-01,HR
EVT01515,2025-08-06 06:10:00,21.34.228.240,10.0.0.52,admin,Failed Login,HTTPS,India,India,Device-163,Linux,Blocked,High,13,No,None,9.7,Database-01,Finance
EVT01516,2025-08-06 06:15:00,70.26.13.26,10.0.2.90,root,Phishing Email,SMB,India,India,Device-175,Windows 11,Success,Low,0,No,CVE-2024-1045,3.1,WebServer,Sales
EVT01517,2025-08-06 06:20:00,186.129.250.59,10.0.9.147,root,Login Success,HTTPS,India,India,Device-89,Linux,Failed,Low,1,No,CVE-2024-2201,9.3,HR-PC-01,IT
EVT01518,2025-08-06 06:25:00,58.60.194.170,10.0.10.199,root,File Access,SSH,India,India,Device-72,Linux,Blocked,Medium,0,No,CVE-2024-2201,6.6,WebServer,IT
EVT01519,2025-08-06 06:30:00,42.158.103.129,10.0.5.228,david,SQL Injection Attempt,HTTPS,India,India,Device-104,Linux,Failed,High,0,No,CVE-2024-2201,1.7,Finance-PC-02,HR
EVT01520,2025-08-06 06:35:00,105.169.184.20,10.0.4.162,alice,USB Device Connected,TCP,India,India,Device-64,Windows 11,Detected,Medium,0,No,CVE-2024-1045,8.1,HR-PC-01,Sales
EVT01521,2025-08-06 06:40:00,46.113.99.74,10.0.8.231,david,SQL Injection Attempt,TCP,India,India,Device-147,Windows 10,Blocked,Critical,0,No,CVE-2023-1234,6.5,HR-PC-01,IT
EVT01522,2025-08-06 06:45:00,3.236.144.164,10.0.9.68,alice,SQL Injection Attempt,HTTPS,India,India,Device-162,Linux,Success,High,0,No,None,0.1,HR-PC-01,Finance
EVT01523,2025-08-06 06:50:00,53.109.174.230,10.0.9.11,john,File Access,HTTP,India,India,Device-190,Linux,Detected,Medium,0,No,CVE-2023-1234,8.9,Firewall,Finance
EVT01524,2025-08-06 06:55:00,82.211.108.166,10.0.0.182,alex,SQL Injection Attempt,TCP,India,India,Device-37,Linux,Detected,High,0,No,None,5.3,Finance-PC-02,Finance
EVT01525,2025-08-06 07:00:00,142.221.253.16,10.0.6.157,alice,Login Success,SMB,India,India,Device-25,Linux,Detected,Low,2,No,None,9.0,Database-01,Finance
EVT01526,2025-08-06 07:05:00,17.20.141.146,10.0.4.180,root,Failed Login,SMB,India,India,Device-71,Linux,Blocked,High,16,No,CVE-2023-1234,10.0,Firewall,HR
EVT01527,2025-08-06 07:10:00,18.91.175.241,10.0.0.97,root,Privilege Escalation,HTTP,India,India,Device-123,Windows 10,Success,Critical,0,No,CVE-2024-1045,1.1,Database-01,Sales
EVT01528,2025-08-06 07:15:00,27.80.177.236,10.0.1.38,alice,Brute Force,SSH,India,India,Device-74,Windows 11,Detected,Critical,17,No,CVE-2024-2201,0.8,HR-PC-01,Finance
EVT01529,2025-08-06 07:20:00,195.110.159.161,10.0.5.99,root,Failed Login,TCP,India,India,Device-152,Windows 10,Failed,High,16,No,CVE-2024-1045,2.2,Database-01,HR
EVT01530,2025-08-06 07:25:00,195.77.170.1,10.0.6.25,david,USB Device Connected,HTTP,India,India,Device-76,Linux,Blocked,Low,0,No,CVE-2023-1234,2.1,HR-PC-01,Finance
EVT01531,2025-08-06 07:30:00,40.141.17.78,10.0.4.108,alice,Privilege Escalation,HTTPS,India,India,Device-52,Windows 11,Success,High,0,No,None,0.8,Finance-PC-02,IT
EVT01532,2025-08-06 07:35:00,39.53.87.51,10.0.10.171,alice,Phishing Email,HTTPS,India,India,Device-67,Windows 11,Failed,Low,0,No,CVE-2023-1234,0.8,Finance-PC-02,HR
EVT01533,2025-08-06 07:40:00,122.87.85.114,10.0.5.108,root,USB Device Connected,SSH,India,India,Device-188,Windows 10,Blocked,Medium,0,No,CVE-2024-2201,5.9,Firewall,Sales
EVT01534,2025-08-06 07:45:00,214.227.38.114,10.0.3.26,david,Malware Detection,HTTPS,India,India,Device-147,Windows 10,Failed,Critical,0,Yes,CVE-2024-2201,2.5,HR-PC-01,HR
EVT01535,2025-08-06 07:50:00,3.231.154.230,10.0.0.190,alice,Phishing Email,HTTP,India,India,Device-96,Windows 11,Failed,Low,0,No,CVE-2024-1045,0.6,Database-01,Sales
EVT01536,2025-08-06 07:55:00,94.155.95.47,10.0.7.203,root,USB Device Connected,SMB,India,India,Device-189,Windows 10,Blocked,Low,0,No,CVE-2023-1234,2.5,Finance-PC-02,IT
EVT01537,2025-08-06 08:00:00,53.40.219.113,10.0.2.18,alex,Malware Detection,SMB,India,India,Device-12,Linux,Failed,High,0,Yes,CVE-2024-2201,5.3,Firewall,Finance
EVT01538,2025-08-06 08:05:00,42.129.254.97,10.0.3.121,alex,Privilege Escalation,SMB,India,India,Device-178,Windows 10,Success,Critical,0,No,CVE-2024-1045,9.7,WebServer,HR
EVT01539,2025-08-06 08:10:00,79.28.110.119,10.0.0.183,root,Phishing Email,TCP,India,India,Device-125,Windows 11,Detected,Medium,0,No,None,8.6,Database-01,Sales
EVT01540,2025-08-06 08:15:00,131.124.148.83,10.0.6.46,john,SQL Injection Attempt,SSH,India,India,Device-175,Windows 11,Failed,High,0,No,CVE-2023-1234,9.0,Database-01,HR
EVT01541,2025-08-06 08:20:00,68.208.164.182,10.0.9.168,david,File Access,HTTP,India,India,Device-72,Windows 11,Detected,Medium,0,No,CVE-2024-1045,0.5,Database-01,Sales
EVT01542,2025-08-06 08:25:00,214.50.90.150,10.0.0.205,david,Phishing Email,SSH,India,India,Device-39,Windows 11,Success,Low,0,No,None,9.9,Firewall,HR
EVT01543,2025-08-06 08:30:00,157.19.240.33,10.0.2.25,admin,Malware Detection,TCP,India,India,Device-90,Linux,Success,Critical,0,Yes,CVE-2024-1045,5.8,WebServer,Sales
EVT01544,2025-08-06 08:35:00,9.208.99.160,10.0.3.79,alex,Port Scan,TCP,India,India,Device-71,Windows 11,Success,Medium,0,No,CVE-2023-1234,1.3,Database-01,Sales
EVT01545,2025-08-06 08:40:00,205.68.205.47,10.0.8.137,john,SQL Injection Attempt,TCP,India,India,Device-113,Windows 11,Success,Critical,0,No,CVE-2024-1045,9.5,WebServer,HR
EVT01546,2025-08-06 08:45:00,28.88.85.62,10.0.10.1,root,Login Success,SMB,India,India,Device-120,Windows 11,Success,Low,14,No,None,3.8,Database-01,HR
EVT01547,2025-08-06 08:50:00,120.58.18.43,10.0.8.86,david,Privilege Escalation,HTTPS,India,India,Device-107,Linux,Success,High,0,No,CVE-2023-1234,3.6,Firewall,IT
EVT01548,2025-08-06 08:55:00,110.42.52.201,10.0.2.222,admin,Brute Force,HTTPS,India,India,Device-131,Linux,Success,High,17,No,None,8.3,Database-01,Sales
EVT01549,2025-08-06 09:00:00,29.228.226.156,10.0.4.95,admin,Port Scan,SSH,India,India,Device-186,Windows 11,Detected,Low,0,No,None,0.8,Firewall,Sales
EVT01550,2025-08-06 09:05:00,55.164.56.97,10.0.0.153,alice,SQL Injection Attempt,HTTPS,India,India,Device-67,Linux,Detected,Critical,0,No,CVE-2024-1045,6.4,Firewall,Sales
EVT01551,2025-08-06 09:10:00,93.254.62.43,10.0.8.202,alice,Login Success,HTTP,India,India,Device-46,Windows 10,Failed,Medium,2,No,None,9.0,WebServer,Finance
EVT01552,2025-08-06 09:15:00,193.160.199.95,10.0.3.117,alex,File Access,HTTP,India,India,Device-18,Linux,Detected,Low,0,No,CVE-2024-2201,5.6,Database-01,HR
EVT01553,2025-08-06 09:20:00,118.232.169.130,10.0.8.197,david,USB Device Connected,TCP,India,India,Device-31,Windows 10,Success,Medium,0,No,CVE-2024-2201,4.8,WebServer,Finance
EVT01554,2025-08-06 09:25:00,11.101.83.143,10.0.6.58,john,Port Scan,SSH,India,India,Device-67,Windows 11,Success,Low,0,No,CVE-2023-1234,7.7,Firewall,Sales
EVT01555,2025-08-06 09:30:00,52.249.183.191,10.0.0.228,alex,USB Device Connected,SMB,India,India,Device-117,Windows 11,Success,Medium,0,No,CVE-2023-1234,3.3,Firewall,Sales
EVT01556,2025-08-06 09:35:00,45.191.11.214,10.0.10.216,john,File Access,SMB,India,India,Device-142,Windows 11,Failed,Low,0,No,CVE-2024-1045,9.9,Database-01,HR
EVT01557,2025-08-06 09:40:00,91.173.86.108,10.0.3.198,alex,USB Device Connected,SMB,India,India,Device-123,Linux,Failed,Low,0,No,CVE-2024-2201,6.6,Finance-PC-02,Finance
EVT01558,2025-08-06 09:45:00,119.58.63.237,10.0.8.198,david,Login Success,HTTP,India,India,Device-100,Windows 10,Detected,Medium,2,No,CVE-2024-2201,1.2,Finance-PC-02,IT
EVT01559,2025-08-06 09:50:00,211.14.126.162,10.0.1.160,root,USB Device Connected,SSH,India,India,Device-147,Windows 11,Success,Low,0,No,CVE-2024-2201,4.2,WebServer,IT
EVT01560,2025-08-06 09:55:00,42.88.216.211,10.0.10.113,admin,Privilege Escalation,SMB,India,India,Device-97,Linux,Success,High,0,No,CVE-2024-2201,0.9,Finance-PC-02,HR
EVT01561,2025-08-06 10:00:00,170.42.250.9,10.0.5.142,john,SQL Injection Attempt,TCP,India,India,Device-132,Windows 11,Success,High,0,No,None,8.6,HR-PC-01,IT
EVT01562,2025-08-06 10:05:00,129.185.168.126,10.0.1.206,david,Privilege Escalation,HTTPS,India,India,Device-125,Windows 10,Failed,Critical,0,No,CVE-2023-1234,8.5,Firewall,HR
EVT01563,2025-08-06 10:10:00,105.46.137.199,10.0.10.252,root,Phishing Email,SMB,India,India,Device-26,Windows 11,Success,Medium,0,No,CVE-2023-1234,5.4,Firewall,Finance
EVT01564,2025-08-06 10:15:00,109.166.8.147,10.0.10.98,root,File Access,HTTPS,India,India,Device-68,Windows 10,Blocked,Low,0,No,None,6.2,HR-PC-01,Sales
EVT01565,2025-08-06 10:20:00,218.211.242.80,10.0.0.138,root,Brute Force,TCP,India,India,Device-109,Windows 10,Blocked,High,17,No,CVE-2023-1234,8.0,Database-01,IT
EVT01566,2025-08-06 10:25:00,119.33.133.38,10.0.6.161,john,Privilege Escalation,TCP,India,India,Device-186,Windows 10,Success,High,0,No,None,3.1,HR-PC-01,Finance
EVT01567,2025-08-06 10:30:00,222.32.72.2,10.0.7.102,john,Login Success,HTTP,India,India,Device-175,Windows 10,Success,Medium,0,No,CVE-2024-2201,4.8,Database-01,IT
EVT01568,2025-08-06 10:35:00,161.65.74.110,10.0.8.215,admin,File Access,TCP,India,India,Device-134,Windows 10,Failed,Low,0,No,CVE-2024-2201,2.7,Finance-PC-02,Sales
EVT01569,2025-08-06 10:40:00,10.151.253.101,10.0.8.225,alex,SQL Injection Attempt,HTTPS,India,India,Device-192,Windows 11,Blocked,High,0,No,CVE-2024-2201,7.9,Firewall,Sales
EVT01570,2025-08-06 10:45:00,53.168.104.130,10.0.3.177,root,Phishing Email,SSH,India,India,Device-79,Windows 10,Detected,Low,0,No,CVE-2024-2201,8.4,Finance-PC-02,HR
EVT01571,2025-08-06 10:50:00,52.235.169.9,10.0.10.234,root,Malware Detection,SMB,India,India,Device-179,Windows 10,Blocked,Critical,0,Yes,None,2.3,WebServer,Sales
EVT01572,2025-08-06 10:55:00,52.30.169.24,10.0.2.61,alice,File Access,HTTPS,India,India,Device-172,Windows 11,Success,Low,0,No,None,7.1,WebServer,Finance
EVT01573,2025-08-06 11:00:00,69.93.48.193,10.0.6.84,alice,File Access,HTTP,India,India,Device-81,Windows 10,Blocked,Medium,0,No,CVE-2024-2201,3.8,Firewall,Finance
EVT01574,2025-08-06 11:05:00,213.224.46.49,10.0.8.156,root,Login Success,HTTPS,India,India,Device-78,Windows 11,Failed,Medium,10,No,CVE-2024-2201,9.6,Finance-PC-02,Sales
EVT01575,2025-08-06 11:10:00,93.135.237.190,10.0.8.66,admin,File Access,SSH,India,India,Device-61,Windows 10,Blocked,Medium,0,No,CVE-2023-1234,4.8,Database-01,Sales
EVT01576,2025-08-06 11:15:00,97.12.126.76,10.0.0.129,admin,USB Device Connected,SMB,India,India,Device-91,Linux,Detected,Low,0,No,CVE-2024-1045,7.7,Finance-PC-02,HR
EVT01577,2025-08-06 11:20:00,35.155.208.124,10.0.9.85,john,SQL Injection Attempt,HTTP,India,India,Device-22,Windows 11,Success,High,0,No,CVE-2023-1234,6.1,Firewall,Sales
EVT01578,2025-08-06 11:25:00,102.248.63.115,10.0.8.50,root,Brute Force,SSH,India,India,Device-24,Windows 10,Failed,High,14,No,CVE-2023-1234,4.3,Firewall,IT
EVT01579,2025-08-06 11:30:00,146.162.166.9,10.0.0.178,root,Failed Login,SSH,India,India,Device-33,Windows 11,Success,High,11,No,None,6.5,HR-PC-01,HR
EVT01580,2025-08-06 11:35:00,36.217.197.128,10.0.10.178,alex,Login Success,SSH,India,India,Device-197,Linux,Blocked,Low,16,No,CVE-2024-2201,3.1,Firewall,HR
EVT01581,2025-08-06 11:40:00,186.145.182.123,10.0.0.126,david,USB Device Connected,HTTPS,India,India,Device-56,Windows 11,Failed,Low,0,No,CVE-2023-1234,4.6,Finance-PC-02,IT
EVT01582,2025-08-06 11:45:00,21.34.119.252,10.0.7.137,alex,Failed Login,HTTPS,India,India,Device-53,Linux,Failed,High,5,No,None,2.4,HR-PC-01,IT
EVT01583,2025-08-06 11:50:00,99.243.198.235,10.0.1.166,root,File Access,SSH,India,India,Device-136,Windows 10,Blocked,Medium,0,No,CVE-2024-2201,9.7,HR-PC-01,Sales
EVT01584,2025-08-06 11:55:00,216.19.176.8,10.0.5.232,david,File Access,SMB,India,India,Device-121,Linux,Detected,Medium,0,No,CVE-2024-2201,9.9,Finance-PC-02,IT
EVT01585,2025-08-06 12:00:00,110.123.91.207,10.0.7.239,root,Brute Force,TCP,India,India,Device-94,Linux,Blocked,Critical,14,No,CVE-2024-2201,9.7,Finance-PC-02,IT
EVT01586,2025-08-06 12:05:00,189.141.32.62,10.0.0.55,john,Privilege Escalation,SSH,India,India,Device-27,Linux,Detected,High,0,No,CVE-2024-1045,0.9,Finance-PC-02,Sales
EVT01587,2025-08-06 12:10:00,48.228.39.215,10.0.2.97,admin,Login Success,SMB,India,India,Device-182,Windows 10,Success,Low,8,No,CVE-2024-2201,0.1,WebServer,IT
EVT01588,2025-08-06 12:15:00,23.230.12.90,10.0.9.22,alice,Phishing Email,SSH,India,India,Device-173,Windows 10,Success,Medium,0,No,CVE-2024-2201,6.3,Database-01,Finance
EVT01589,2025-08-06 12:20:00,133.161.0.75,10.0.2.42,alex,Failed Login,HTTPS,India,India,Device-76,Linux,Detected,High,16,No,None,0.2,WebServer,IT
EVT01590,2025-08-06 12:25:00,35.118.81.23,10.0.2.39,alice,SQL Injection Attempt,TCP,India,India,Device-129,Linux,Blocked,Critical,0,No,CVE-2024-1045,6.2,WebServer,HR
EVT01591,2025-08-06 12:30:00,86.148.50.65,10.0.0.187,john,SQL Injection Attempt,SSH,India,India,Device-27,Windows 11,Detected,High,0,No,CVE-2024-1045,9.1,Finance-PC-02,HR
EVT01592,2025-08-06 12:35:00,147.161.93.7,10.0.6.226,admin,Port Scan,HTTPS,India,India,Device-150,Windows 11,Success,Low,0,No,CVE-2024-2201,3.7,WebServer,IT
EVT01593,2025-08-06 12:40:00,156.111.125.9,10.0.0.19,admin,Failed Login,HTTP,India,India,Device-60,Linux,Success,High,8,No,CVE-2024-1045,6.6,HR-PC-01,IT
EVT01594,2025-08-06 12:45:00,218.155.4.86,10.0.6.151,alice,Phishing Email,SMB,India,India,Device-190,Windows 10,Blocked,Medium,0,No,CVE-2024-1045,7.0,HR-PC-01,HR
EVT01595,2025-08-06 12:50:00,157.157.4.68,10.0.9.80,david,USB Device Connected,SSH,India,India,Device-100,Windows 11,Failed,Medium,0,No,CVE-2024-2201,8.4,Database-01,IT
EVT01596,2025-08-06 12:55:00,205.179.227.36,10.0.1.73,david,Privilege Escalation,SSH,India,India,Device-70,Linux,Failed,High,0,No,None,5.4,Finance-PC-02,HR
EVT01597,2025-08-06 13:00:00,140.239.104.1,10.0.3.99,alex,Failed Login,HTTP,India,India,Device-193,Windows 11,Success,High,9,No,CVE-2024-1045,2.9,Database-01,Finance
EVT01598,2025-08-06 13:05:00,197.69.233.169,10.0.7.200,admin,Login Success,TCP,India,India,Device-110,Linux,Failed,Medium,10,No,CVE-2024-2201,5.9,Firewall,Sales
EVT01599,2025-08-06 13:10:00,64.79.112.247,10.0.3.22,admin,Failed Login,SSH,India,India,Device-81,Windows 11,Detected,High,12,No,CVE-2024-2201,4.0,Database-01,Sales
EVT01600,2025-08-06 13:15:00,100.110.48.94,10.0.0.92,admin,Login Success,HTTP,India,India,Device-122,Linux,Success,Low,20,No,None,6.9,WebServer,Sales
EVT01601,2025-08-06 13:20:00,83.144.31.49,10.0.10.145,admin,Port Scan,TCP,India,India,Device-79,Linux,Detected,Low,0,No,CVE-2024-1045,2.7,Database-01,Finance
EVT01602,2025-08-06 13:25:00,223.164.232.223,10.0.5.200,root,Brute Force,SMB,India,India,Device-193,Windows 10,Success,Critical,19,No,CVE-2023-1234,6.6,Finance-PC-02,IT
EVT01603,2025-08-06 13:30:00,76.153.31.84,10.0.10.191,john,USB Device Connected,HTTPS,India,India,Device-200,Linux,Blocked,Medium,0,No,CVE-2024-2201,9.1,HR-PC-01,IT
EVT01604,2025-08-06 13:35:00,92.144.110.238,10.0.10.107,david,Brute Force,TCP,India,India,Device-69,Windows 11,Blocked,High,15,No,None,1.5,Firewall,Sales
EVT01605,2025-08-06 13:40:00,124.114.126.2,10.0.7.144,alice,SQL Injection Attempt,SSH,India,India,Device-28,Windows 11,Failed,High,0,No,CVE-2023-1234,0.5,WebServer,Sales
EVT01606,2025-08-06 13:45:00,25.112.238.174,10.0.7.188,john,Brute Force,TCP,India,India,Device-95,Windows 10,Failed,Critical,1,No,None,4.1,WebServer,Sales
EVT01607,2025-08-06 13:50:00,95.190.192.63,10.0.7.131,john,Brute Force,HTTP,India,India,Device-95,Windows 11,Blocked,High,17,No,CVE-2024-1045,3.9,HR-PC-01,HR
EVT01608,2025-08-06 13:55:00,106.189.255.44,10.0.5.32,root,USB Device Connected,HTTPS,India,India,Device-50,Windows 10,Blocked,Low,0,No,None,9.6,Firewall,IT
EVT01609,2025-08-06 14:00:00,90.148.242.224,10.0.5.222,john,Privilege Escalation,SSH,India,India,Device-137,Windows 10,Detected,High,0,No,None,4.5,WebServer,Finance
