event_id,timestamp,source_ip,destination_ip,username,event_type,protocol,source_country,destination_country,device_name,os,event_status,severity,failed_login_attempts,malware_detected,vulnerability_id,cvss_score,asset_name,department,event_text,technique_id,technique_name,tactic
EVT01641,2025-08-06 16:40:00,189.91.110.225,10.0.0.75,admin,privilege escalation,HTTP,India,India,Device-39,Linux,Failed,High,0,No,CVE-2024-2201,9.1,HR-PC-01,Sales,privilege escalation failed high,T1110,Brute Force,Credential Access
EVT01642,2025-08-06 16:45:00,162.83.26.137,10.0.5.239,root,brute force,SSH,India,India,Device-146,Linux,Success,High,7,No,CVE-2024-1045,9.8,HR-PC-01,IT,brute force success high,,,
EVT01643,2025-08-06 16:50:00,63.126.92.8,10.0.10.7,alice,usb device connected,HTTPS,India,India,Device-194,Linux,Blocked,Low,0,No,,6.8,Firewall,HR,usb device connected blocked low,,,
EVT01644,2025-08-06 16:55:00,9.133.155.226,10.0.6.131,david,failed login,SMB,India,India,Device-12,Linux,Failed,High,7,No,CVE-2023-1234,2.2,HR-PC-01,HR,failed login failed high,T1110,Brute Force,Credential Access
EVT01645,2025-08-06 17:00:00,215.40.11.144,10.0.2.112,david,brute force,SSH,India,India,Device-167,Linux,Failed,Critical,16,No,,3.2,WebServer,Sales,brute force failed critical,T1110,Brute Force,Credential Access
EVT01646,2025-08-06 17:05:00,165.67.112.53,10.0.10.204,david,failed login,HTTPS,India,India,Device-15,Windows 10,Blocked,High,7,No,CVE-2023-1234,4.0,Firewall,Sales,failed login blocked high,T1110,Brute Force,Credential Access
EVT01647,2025-08-06 17:10:00,55.230.194.65,10.0.8.33,admin,file access,SSH,India,India,Device-1,Windows 10,Blocked,Medium,0,No,,8.7,Database-01,IT,file access blocked medium,,,
EVT01648,2025-08-06 17:15:00,210.232.87.18,10.0.2.163,alice,login success,SSH,India,India,Device-11,Windows 10,Success,Medium,6,No,,5.5,HR-PC-01,Finance,login success success medium,T1110,Brute Force,Credential Access
EVT01649,2025-08-06 17:20:00,133.47.104.15,10.0.7.61,admin,port scan,HTTP,India,India,Device-192,Windows 10,Blocked,Low,0,No,CVE-2024-1045,0.2,Finance-PC-02,Sales,port scan blocked low,,,
EVT01650,2025-08-06 17:25:00,194.31.195.112,10.0.9.24,admin,file access,TCP,India,India,Device-112,Windows 11,Blocked,Low,0,No,,5.8,HR-PC-01,Sales,file access blocked low,,,
EVT01651,2025-08-06 17:30:00,101.148.21.48,10.0.10.197,admin,port scan,SMB,India,India,Device-180,Windows 11,Detected,Low,0,No,,8.7,WebServer,HR,port scan detected low,,,
EVT01652,2025-08-06 17:35:00,49.183.159.154,10.0.6.247,alice,port scan,HTTP,India,India,Device-132,Linux,Detected,Medium,0,No,CVE-2024-1045,4.8,Firewall,Finance,port scan detected medium,,,
EVT01653,2025-08-06 17:40:00,202.232.210.85,10.0.5.76,admin,usb device connected,TCP,India,India,Device-75,Windows 11,Success,Medium,0,No,CVE-2024-2201,8.4,HR-PC-01,Sales,usb device connected success medium,,,
EVT01654,2025-08-06 17:45:00,208.13.181.80,10.0.10.170,admin,login success,TCP,India,India,Device-31,Linux,Success,Medium,17,No,CVE-2024-2201,1.4,WebServer,IT,login success success medium,T1110,Brute Force,Credential Access
EVT01655,2025-08-06 17:50:00,189.198.43.119,10.0.5.66,alex,privilege escalation,TCP,India,India,Device-162,Linux,Success,High,0,No,,9.8,Database-01,HR,privilege escalation success high,,,
EVT01656,2025-08-06 17:55:00,29.247.39.126,10.0.2.25,alex,file access,TCP,India,India,Device-172,Windows 10,Blocked,Low,0,No,CVE-2024-1045,6.1,Database-01,HR,file access blocked low,,,
EVT01657,2025-08-06 18:00:00,132.150.32.14,10.0.9.133,john,phishing email,HTTP,India,India,Device-97,Windows 10,Success,Medium,0,No,CVE-2023-1234,1.0,Firewall,HR,phishing email success medium,,,
EVT01658,2025-08-06 18:05:00,129.29.195.239,10.0.8.121,david,sql injection attempt,HTTPS,India,India,Device-76,Linux,Failed,High,0,No,CVE-2023-1234,5.4,Firewall,Sales,sql injection attempt failed high,T1110,Brute Force,Credential Access
EVT01659,2025-08-06 18:10:00,208.132.45.165,10.0.4.252,alex,usb device connected,SMB,India,India,Device-20,Windows 10,Success,Medium,0,No,CVE-2024-1045,9.0,Finance-PC-02,IT,usb device connected success medium,,,
EVT01660,2025-08-06 18:15:00,92.25.218.195,10.0.7.132,root,usb device connected,SMB,India,India,Device-99,Windows 10,Detected,Medium,0,No,CVE-2023-1234,1.8,Firewall,Finance,usb device connected detected medium,,,
EVT01661,2025-08-06 18:20:00,198.197.242.214,10.0.10.47,david,privilege escalation,SMB,India,India,Device-190,Windows 10,Failed,Critical,0,No,CVE-2024-2201,8.8,Finance-PC-02,Sales,privilege escalation failed critical,T1110,Brute Force,Credential Access
EVT01662,2025-08-06 18:25:00,200.224.111.178,10.0.6.243,alice,port scan,HTTPS,India,India,Device-45,Windows 11,Detected,Low,0,No,CVE-2024-2201,3.1,Database-01,Sales,port scan detected low,,,
EVT01663,2025-08-06 18:30:00,161.109.245.114,10.0.2.37,admin,privilege escalation,HTTPS,India,India,Device-27,Windows 10,Blocked,High,0,No,,2.5,Database-01,Finance,privilege escalation blocked high,,,
EVT01664,2025-08-06 18:35:00,56.172.31.77,10.0.5.224,alex,brute force,SMB,India,India,Device-8,Windows 10,Blocked,High,19,No,CVE-2024-2201,2.5,Database-01,Sales,brute force blocked high,,,
EVT01665,2025-08-06 18:40:00,191.3.121.52,10.0.10.155,john,privilege escalation,HTTP,India,India,Device-101,Linux,Success,High,0,No,,2.2,WebServer,Sales,privilege escalation success high,,,
EVT01666,2025-08-06 18:45:00,194.109.34.135,10.0.6.137,alice,login success,HTTPS,India,India,Device-19,Linux,Failed,Medium,18,No,,1.5,Firewall,Finance,login success failed medium,T1110,Brute Force,Credential Access
EVT01667,2025-08-06 18:50:00,220.232.60.36,10.0.2.135,admin,file access,SSH,India,India,Device-98,Windows 10,Failed,Low,0,No,CVE-2023-1234,5.9,Firewall,Finance,file access failed low,T1110,Brute Force,Credential Access
EVT01668,2025-08-06 18:55:00,130.17.134.25,10.0.6.125,john,malware detection,TCP,India,India,Device-186,Windows 10,Detected,Critical,0,Yes,CVE-2024-1045,4.4,HR-PC-01,IT,malware detection detected critical,,,
EVT01669,2025-08-06 19:00:00,207.147.210.145,10.0.2.36,admin,brute force,HTTP,India,India,Device-23,Windows 11,Failed,Critical,4,No,CVE-2024-2201,4.9,Firewall,Finance,brute force failed critical,T1110,Brute Force,Credential Access
EVT01670,2025-08-06 19:05:00,58.160.254.140,10.0.8.100,alice,usb device connected,HTTP,India,India,Device-182,Linux,Detected,Medium,0,No,CVE-2024-2201,8.7,HR-PC-01,Finance,usb device connected detected medium,,,
EVT01671,2025-08-06 19:10:00,191.221.73.199,10.0.9.215,root,port scan,TCP,India,India,Device-78,Windows 10,Success,Medium,0,No,CVE-2023-1234,5.8,Database-01,HR,port scan success medium,,,
EVT01672,2025-08-06 19:15:00,174.127.198.155,10.0.3.76,alex,brute force,SMB,India,India,Device-60,Windows 11,Failed,Critical,19,No,CVE-2023-1234,9.7,Finance-PC-02,IT,brute force failed critical,T1110,Brute Force,Credential Access
EVT01673,2025-08-06 19:20:00,124.138.58.92,10.0.9.151,john,malware detection,HTTPS,India,India,Device-42,Linux,Failed,Critical,0,Yes,CVE-2024-2201,5.5,Firewall,Sales,malware detection failed critical,T1110,Brute Force,Credential Access
EVT01674,2025-08-06 19:25:00,54.189.251.68,10.0.8.201,alex,privilege escalation,HTTPS,India,India,Device-42,Windows 11,Detected,Critical,0,No,CVE-2024-1045,8.2,Database-01,HR,privilege escalation detected critical,,,
EVT01675,2025-08-06 19:30:00,36.248.228.213,10.0.1.104,root,brute force,SMB,India,India,Device-181,Windows 11,Success,High,14,No,CVE-2023-1234,1.1,Finance-PC-02,Sales,brute force success high,,,
EVT01676,2025-08-06 19:35:00,83.161.16.199,10.0.1.185,admin,phishing email,HTTPS,India,India,Device-154,Windows 10,Success,Medium,0,No,CVE-2024-2201,2.6,HR-PC-01,HR,phishing email success medium,,,
EVT01677,2025-08-06 19:40:00,210.84.50.13,10.0.10.173,david,file access,HTTP,India,India,Device-5,Windows 11,Success,Low,0,No,CVE-2023-1234,6.8,Firewall,IT,file access success low,,,
EVT01678,2025-08-06 19:45:00,134.127.123.67,10.0.5.108,root,login success,HTTP,India,India,Device-6,Windows 10,Detected,Medium,9,No,CVE-2023-1234,2.5,Database-01,Sales,login success detected medium,T1110,Brute Force,Credential Access
EVT01679,2025-08-06 19:50:00,3.57.32.209,10.0.4.110,alex,brute force,HTTP,India,India,Device-110,Windows 10,Failed,Critical,5,No,CVE-2023-1234,4.3,Firewall,Finance,brute force failed critical,T1110,Brute Force,Credential Access
EVT01680,2025-08-06 19:55:00,19.104.198.157,10.0.7.185,john,phishing email,SMB,India,India,Device-188,Windows 11,Blocked,Medium,0,No,CVE-2024-1045,9.8,HR-PC-01,IT,phishing email blocked medium,,,
EVT01681,2025-08-06 20:00:00,22.25.241.159,10.0.4.84,root,usb device connected,TCP,India,India,Device-148,Windows 11,Blocked,Medium,0,No,CVE-2023-1234,9.9,Firewall,Finance,usb device connected blocked medium,,,
EVT01682,2025-08-06 20:05:00,156.208.106.177,10.0.3.236,alex,malware detection,HTTPS,India,India,Device-103,Linux,Failed,High,0,Yes,CVE-2024-2201,6.3,HR-PC-01,Finance,malware detection failed high,T1110,Brute Force,Credential Access
EVT01683,2025-08-06 20:10:00,75.220.94.131,10.0.1.24,root,brute force,TCP,India,India,Device-200,Windows 11,Success,Critical,14,No,CVE-2024-2201,6.7,Database-01,HR,brute force success critical,,,
EVT01684,2025-08-06 20:15:00,190.248.66.65,10.0.0.32,admin,port scan,HTTPS,India,India,Device-65,Linux,Detected,Low,0,No,CVE-2023-1234,1.0,HR-PC-01,HR,port scan detected low,,,
EVT01685,2025-08-06 20:20:00,81.191.237.1,10.0.10.84,alex,phishing email,HTTPS,India,India,Device-199,Windows 10,Detected,Medium,0,No,CVE-2024-1045,2.7,HR-PC-01,Sales,phishing email detected medium,,,
EVT01686,2025-08-06 20:25:00,30.107.232.211,10.0.7.11,admin,login success,HTTP,India,India,Device-72,Windows 10,Blocked,Medium,7,No,,4.9,WebServer,IT,login success blocked medium,T1110,Brute Force,Credential Access
EVT01687,2025-08-06 20:30:00,105.159.45.24,10.0.7.212,alice,port scan,TCP,India,India,Device-91,Windows 11,Blocked,Medium,0,No,CVE-2024-2201,6.6,Finance-PC-02,IT,port scan blocked medium,,,
EVT01688,2025-08-06 20:35:00,89.60.11.223,10.0.9.187,john,malware detection,SSH,India,India,Device-36,Linux,Blocked,High,0,Yes,CVE-2023-1234,5.6,Database-01,Finance,malware detection blocked high,,,
EVT01689,2025-08-06 20:40:00,120.213.224.219,10.0.4.46,david,usb device connected,HTTP,India,India,Device-112,Windows 10,Blocked,Medium,0,No,CVE-2024-1045,3.4,WebServer,IT,usb device connected blocked medium,,,
EVT01690,2025-08-06 20:45:00,183.9.249.216,10.0.7.70,john,file access,HTTP,India,India,Device-8,Windows 11,Blocked,Medium,0,No,CVE-2023-1234,5.2,WebServer,Finance,file access blocked medium,,,
EVT01691,2025-08-06 20:50:00,34.182.250.175,10.0.10.106,john,privilege escalation,SMB,India,India,Device-134,Linux,Detected,High,0,No,,2.1,HR-PC-01,Finance,privilege escalation detected high,,,
EVT01692,2025-08-06 20:55:00,8.91.173.39,10.0.2.243,alex,usb device connected,SMB,India,India,Device-157,Windows 10,Failed,Medium,0,No,CVE-2024-2201,9.4,HR-PC-01,Finance,usb device connected failed medium,T1110,Brute Force,Credential Access
EVT01693,2025-08-06 21:00:00,66.13.234.163,10.0.5.225,john,file access,HTTPS,India,India,Device-170,Windows 11,Detected,Medium,0,No,CVE-2024-2201,7.9,Finance-PC-02,HR,file access detected medium,,,
EVT01694,2025-08-06 21:05:00,72.129.177.74,10.0.10.241,john,file access,SSH,India,India,Device-137,Linux,Blocked,Medium,0,No,CVE-2024-2201,7.5,WebServer,Finance,file access blocked medium,,,
EVT01695,2025-08-06 21:10:00,159.96.199.164,10.0.7.98,david,malware detection,SSH,India,India,Device-3,Linux,Failed,High,0,Yes,,7.6,Finance-PC-02,Sales,malware detection failed high,T1110,Brute Force,Credential Access
EVT01696,2025-08-06 21:15:00,222.147.241.217,10.0.5.174,alice,file access,SSH,India,India,Device-173,Windows 11,Detected,Medium,0,No,,0.0,Database-01,IT,file access detected medium,,,
EVT01697,2025-08-06 21:20:00,51.72.149.155,10.0.5.183,alice,brute force,HTTPS,India,India,Device-130,Windows 11,Detected,High,11,No,CVE-2024-1045,1.8,Database-01,Finance,brute force detected high,,,
EVT01698,2025-08-06 21:25:00,222.69.19.136,10.0.10.95,alice,malware detection,TCP,India,India,Device-34,Windows 11,Detected,Critical,0,Yes,CVE-2024-1045,5.2,Firewall,IT,malware detection detected critical,,,
EVT01699,2025-08-06 21:30:00,170.107.33.139,10.0.8.114,admin,login success,HTTPS,India,India,Device-111,Windows 11,Failed,Low,9,No,CVE-2024-1045,9.2,Firewall,Finance,login success failed low,T1110,Brute Force,Credential Access
EVT01700,2025-08-06 21:35:00,25.231.147.220,10.0.7.201,alice,failed login,HTTPS,India,India,Device-120,Windows 11,Blocked,High,19,No,CVE-2023-1234,4.2,Firewall,HR,failed login blocked high,T1110,Brute Force,Credential Access
EVT01701,2025-08-06 21:40:00,197.245.221.31,10.0.9.254,alice,failed login,HTTP,India,India,Device-92,Windows 10,Blocked,High,19,No,CVE-2023-1234,1.8,WebServer,Sales,failed login blocked high,T1110,Brute Force,Credential Access
EVT01702,2025-08-06 21:45:00,152.93.239.127,10.0.2.178,alice,privilege escalation,HTTP,India,India,Device-23,Windows 10,Detected,Critical,0,No,CVE-2024-1045,6.8,Firewall,Finance,privilege escalation detected critical,,,
EVT01703,2025-08-06 21:50:00,188.187.198.20,10.0.0.66,alice,phishing email,TCP,India,India,Device-103,Linux,Blocked,Medium,0,No,CVE-2023-1234,1.6,WebServer,Finance,phishing email blocked medium,,,
EVT01704,2025-08-06 21:55:00,164.43.170.120,10.0.8.86,david,phishing email,HTTP,India,India,Device-116,Windows 11,Failed,Medium,0,No,CVE-2023-1234,1.2,Firewall,IT,phishing email failed medium,T1110,Brute Force,Credential Access
EVT01705,2025-08-06 22:00:00,18.106.250.104,10.0.8.123,john,privilege escalation,SMB,India,India,Device-68,Windows 10,Detected,High,0,No,CVE-2023-1234,0.1,Finance-PC-02,Finance,privilege escalation detected high,,,
EVT01706,2025-08-06 22:05:00,47.141.36.99,10.0.5.144,alice,brute force,HTTP,India,India,Device-52,Windows 10,Success,High,13,No,CVE-2023-1234,0.8,Firewall,Finance,brute force success high,,,
EVT01707,2025-08-06 22:10:00,4.191.36.16,10.0.10.55,admin,brute force,HTTPS,India,India,Device-18,Linux,Blocked,High,0,No,CVE-2024-1045,6.1,Database-01,IT,brute force blocked high,,,
EVT01708,2025-08-06 22:15:00,175.208.234.199,10.0.8.136,root,malware detection,SMB,India,India,Device-116,Windows 10,Detected,Critical,0,Yes,,7.1,HR-PC-01,Sales,malware detection detected critical,,,
EVT01709,2025-08-06 22:20:00,96.128.218.231,10.0.6.242,alice,login success,SSH,India,India,Device-126,Windows 11,Detected,Low,12,No,CVE-2023-1234,3.9,Finance-PC-02,IT,login success detected low,T1110,Brute Force,Credential Access
EVT01710,2025-08-06 22:25:00,131.211.229.196,10.0.3.120,root,malware detection,HTTPS,India,India,Device-111,Windows 11,Success,Critical,0,Yes,,0.2,HR-PC-01,Sales,malware detection success critical,,,
EVT01711,2025-08-06 22:30:00,113.200.160.63,10.0.1.24,alice,brute force,TCP,India,India,Device-120,Linux,Blocked,Critical,1,No,,1.0,Finance-PC-02,Sales,brute force blocked critical,,,
EVT01712,2025-08-06 22:35:00,82.39.20.170,10.0.0.150,david,malware detection,SSH,India,India,Device-139,Windows 11,Blocked,High,0,Yes,,3.3,WebServer,IT,malware detection blocked high,,,
EVT01713,2025-08-06 22:40:00,54.112.77.51,10.0.6.179,john,privilege escalation,HTTP,India,India,Device-112,Windows 10,Blocked,Critical,0,No,CVE-2024-2201,4.5,Firewall,IT,privilege escalation blocked critical,,,
EVT01714,2025-08-06 22:45:00,20.195.195.59,10.0.6.175,alex,phishing email,HTTPS,India,India,Device-33,Linux,Success,Low,0,No,,4.3,WebServer,Finance,phishing email success low,,,
EVT01715,2025-08-06 22:50:00,94.200.107.56,10.0.6.41,admin,sql injection attempt,HTTP,India,India,Device-172,Windows 10,Success,High,0,No,,0.3,WebServer,Finance,sql injection attempt success high,,,
EVT01716,2025-08-06 22:55:00,98.208.207.152,10.0.8.105,david,phishing email,HTTP,India,India,Device-188,Windows 11,Failed,Low,0,No,,6.8,HR-PC-01,Sales,phishing email failed low,T1110,Brute Force,Credential Access
EVT01717,2025-08-06 23:00:00,161.245.101.110,10.0.3.52,john,malware detection,SSH,India,India,Device-177,Linux,Success,Critical,0,Yes,,1.4,Database-01,Sales,malware detection success critical,,,
EVT01718,2025-08-06 23:05:00,44.83.215.120,10.0.7.6,alex,login success,HTTPS,India,India,Device-190,Windows 11,Detected,Medium,13,No,CVE-2024-1045,6.7,Database-01,Finance,login success detected medium,T1110,Brute Force,Credential Access
EVT01719,2025-08-06 23:10:00,70.94.12.187,10.0.6.225,admin,failed login,HTTP,India,India,Device-108,Windows 11,Detected,High,5,No,CVE-2023-1234,7.0,HR-PC-01,Finance,failed login detected high,T1110,Brute Force,Credential Access
EVT01720,2025-08-06 23:15:00,109.187.98.241,10.0.3.185,david,phishing email,SMB,India,India,Device-163,Windows 11,Detected,Low,0,No,CVE-2024-2201,4.0,Database-01,HR,phishing email detected low,,,
EVT01721,2025-08-06 23:20:00,32.7.27.222,10.0.1.92,david,port scan,HTTP,India,India,Device-154,Windows 10,Blocked,Low,0,No,CVE-2024-2201,1.4,Firewall,IT,port scan blocked low,,,
EVT01722,2025-08-06 23:25:00,54.121.151.180,10.0.4.65,root,privilege escalation,SSH,India,India,Device-23,Windows 11,Blocked,High,0,No,CVE-2024-2201,3.2,Finance-PC-02,HR,privilege escalation blocked high,,,
EVT01723,2025-08-06 23:30:00,147.175.236.209,10.0.10.147,david,brute force,HTTP,India,India,Device-114,Linux,Failed,Critical,3,No,CVE-2024-2201,9.6,Firewall,IT,brute force failed critical,T1110,Brute Force,Credential Access
EVT01724,2025-08-06 23:35:00,161.20.43.234,10.0.2.224,john,port scan,TCP,India,India,Device-174,Linux,Success,Low,0,No,,3.1,HR-PC-01,Sales,port scan success low,,,
EVT01725,2025-08-06 23:40:00,213.174.131.232,10.0.5.31,admin,phishing email,HTTPS,India,India,Device-124,Windows 11,Success,Medium,0,No,CVE-2024-1045,6.3,WebServer,HR,phishing email success medium,,,
EVT01726,2025-08-06 23:45:00,96.93.246.219,10.0.5.234,root,privilege escalation,HTTP,India,India,Device-62,Windows 10,Failed,Critical,0,No,,4.5,HR-PC-01,HR,privilege escalation failed critical,T1110,Brute Force,Credential Access
EVT01727,2025-08-06 23:50:00,201.17.33.205,10.0.1.252,alice,usb device connected,HTTPS,India,India,Device-165,Windows 11,Blocked,Low,0,No,,4.0,Finance-PC-02,Finance,usb device connected blocked low,,,
EVT01728,2025-08-06 23:55:00,99.77.50.202,10.0.1.52,alice,malware detection,HTTP,India,India,Device-171,Linux,Success,Critical,0,Yes,CVE-2024-2201,2.6,Finance-PC-02,IT,malware detection success critical,,,
EVT01729,2025-08-07 00:00:00,147.5.88.157,10.0.1.251,admin,phishing email,HTTP,India,India,Device-21,Windows 10,Failed,Medium,0,No,,5.0,HR-PC-01,Finance,phishing email failed medium,T1110,Brute Force,Credential Access
EVT01730,2025-08-07 00:05:00,223.180.122.249,10.0.6.66,admin,login success,SMB,India,India,Device-85,Windows 11,Success,Medium,15,No,CVE-2023-1234,6.3,Firewall,HR,login success success medium,T1110,Brute Force,Credential Access
EVT01731,2025-08-07 00:10:00,67.41.128.134,10.0.5.243,david,file access,HTTPS,India,India,Device-145,Linux,Detected,Medium,0,No,,2.7,Database-01,HR,file access detected medium,,,
EVT01732,2025-08-07 00:15:00,218.119.24.2,10.0.7.155,root,port scan,HTTP,India,India,Device-68,Linux,Detected,Low,0,No,,6.5,Firewall,Finance,port scan detected low,,,
EVT01733,2025-08-07 00:20:00,58.100.45.60,10.0.3.160,root,failed login,SSH,India,India,Device-98,Windows 11,Failed,High,15,No,CVE-2024-2201,5.5,Database-01,Sales,failed login failed high,T1110,Brute Force,Credential Access
